interaction_type,degree,change_polarization,change_opinion,x_i_prior,x_i_post,avg_x_j,topic,topic_title,window_start,window_end,degree_bin,degree_bin_label
same,-0.19999999999999996,0.0,-0.0,-2.0,-2.0,-1.8,Gun_Control,Gun Control,25,30,0,More Moderate
same,1.0,0.0,-0.0,-1.0,-1.0,-2.0,Gun_Control,Gun Control,25,30,2,More Radical
same,-0.33333333333333326,0.0,-0.0,-2.0,-2.0,-1.6666666666666667,Gun_Control,Gun Control,25,30,0,More Moderate
same,-0.3999999999999999,0.0,-0.0,-2.0,-2.0,-1.6,Gun_Control,Gun Control,25,30,0,More Moderate
same,-0.33333333333333326,0.0,-0.0,-2.0,-2.0,-1.6666666666666667,Gun_Control,Gun Control,25,30,0,More Moderate
same,-0.18518518518518512,0.0,-0.0,-2.0,-2.0,-1.8148148148148149,Gun_Control,Gun Control,25,30,0,More Moderate
same,0.75,0.0,-0.0,-1.0,-1.0,-1.75,Gun_Control,Gun Control,25,30,2,More Radical
same,0.6000000000000001,0.0,-0.0,-1.0,-1.0,-1.6,Gun_Control,Gun Control,25,30,2,More Radical
same,-0.5,0.0,-0.0,-2.0,-2.0,-1.5,Gun_Control,Gun Control,25,30,0,More Moderate
same,-0.25,0.0,-0.0,-2.0,-2.0,-1.75,Gun_Control,Gun Control,25,30,0,More Moderate
same,-0.5,-1.0,-1.0,2.0,1.0,1.5,Gun_Control,Gun Control,25,30,0,More Moderate
same,0.0,1.0,1.0,1.0,2.0,1.0,Gun_Control,Gun Control,25,30,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,25,30,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,25,30,1,Same
diff,-0.5,1.0,1.0,1.0,2.0,-0.5,Gun_Control,Gun Control,25,30,0,More Moderate
diff,-0.4285714285714286,0.0,-0.0,-1.0,-1.0,0.5714285714285714,Gun_Control,Gun Control,25,30,0,More Moderate
same,-1.0,0.0,-0.0,-2.0,-2.0,-1.0,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.5,0.0,-0.0,-2.0,-2.0,-1.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.46666666666666656,-1.0,-1.0,2.0,1.0,1.5333333333333334,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,1.0,0.0,0.0,1.0,1.0,2.0,Gun_Control,Gun Control,30,35,2,More Radical
same,1.0,0.0,-0.0,-1.0,-1.0,-2.0,Gun_Control,Gun Control,30,35,2,More Radical
same,0.0,-1.0,-1.0,-2.0,-1.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
diff,-0.5,0.0,0.0,1.0,1.0,-0.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-0.1428571428571429,0.0,0.0,1.0,1.0,0.8571428571428571,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.0909090909090908,0.0,0.0,2.0,2.0,0.9090909090909091,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.48,0.0,0.0,1.0,1.0,1.48,Gun_Control,Gun Control,30,35,2,More Radical
same,-1.2580645161290323,-1.0,-1.0,2.0,1.0,0.7419354838709677,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.6666666666666667,0.0,-0.0,-2.0,-2.0,-1.3333333333333333,Gun_Control,Gun Control,30,35,0,More Moderate
diff,-0.6,0.0,0.0,1.0,1.0,-0.4,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-0.7931034482758621,0.0,0.0,1.0,1.0,0.20689655172413793,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.6428571428571428,0.0,0.0,1.0,1.0,0.35714285714285715,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.4545454545454546,1.0,1.0,1.0,2.0,0.5454545454545454,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.4,0.0,0.0,1.0,1.0,0.6,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.5,0.0,0.0,2.0,2.0,0.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.3999999999999999,0.0,0.0,1.0,1.0,1.4,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.5588235294117647,0.0,0.0,1.0,1.0,0.4411764705882353,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.5,0.0,0.0,1.0,1.0,0.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.7659574468085106,0.0,0.0,1.0,1.0,0.23404255319148937,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.3333333333333335,-1.0,-1.0,2.0,1.0,0.6666666666666666,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.17241379310344818,0.0,0.0,1.0,1.0,1.1724137931034482,Gun_Control,Gun Control,30,35,2,More Radical
same,-1.5357142857142856,0.0,0.0,2.0,2.0,0.4642857142857143,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.7428571428571429,0.0,0.0,2.0,2.0,1.2571428571428571,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
diff,0.25,1.0,1.0,1.0,2.0,-1.25,Gun_Control,Gun Control,30,35,2,More Radical
same,-1.1818181818181817,0.0,-0.0,-2.0,-2.0,-0.8181818181818182,Gun_Control,Gun Control,30,35,0,More Moderate
diff,-0.7,0.0,0.0,1.0,1.0,-0.3,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.3999999999999999,0.0,0.0,1.0,1.0,1.4,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.1428571428571429,0.0,0.0,1.0,1.0,0.8571428571428571,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.0357142857142856,0.0,0.0,2.0,2.0,0.9642857142857143,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,0.0,1.0,1.0,1.0,Gun_Control,Gun Control,30,35,1,Same
same,0.5,0.0,0.0,1.0,1.0,1.5,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.1515151515151516,0.0,-0.0,-2.0,-2.0,-1.8484848484848484,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.33333333333333326,0.0,-0.0,-2.0,-2.0,-1.6666666666666667,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.6666666666666667,0.0,-0.0,-1.0,-1.0,-1.6666666666666667,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.48571428571428577,0.0,0.0,2.0,2.0,1.5142857142857142,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.55,0.0,-0.0,-1.0,-1.0,-1.55,Gun_Control,Gun Control,30,35,2,More Radical
same,-1.1111111111111112,0.0,0.0,2.0,2.0,0.8888888888888888,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.8,-1.0,-1.0,2.0,1.0,1.2,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.46666666666666656,-1.0,-1.0,2.0,1.0,1.5333333333333334,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.5555555555555556,0.0,0.0,1.0,1.0,1.5555555555555556,Gun_Control,Gun Control,30,35,2,More Radical
same,-1.3870967741935485,0.0,0.0,2.0,2.0,0.6129032258064516,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.42105263157894735,0.0,-0.0,-2.0,-2.0,-1.5789473684210527,Gun_Control,Gun Control,30,35,0,More Moderate
same,1.0,1.0,1.0,-1.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,2,More Radical
same,0.8846153846153846,0.0,-0.0,-1.0,-1.0,-1.8846153846153846,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.30000000000000004,0.0,-0.0,-2.0,-2.0,-1.7,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,0.7692307692307692,0.0,-0.0,-1.0,-1.0,-1.7692307692307692,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.1333333333333333,0.0,0.0,1.0,1.0,0.8666666666666667,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.2727272727272727,0.0,0.0,2.0,2.0,0.7272727272727273,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,0.8500000000000001,0.0,0.0,1.0,1.0,1.85,Gun_Control,Gun Control,30,35,2,More Radical
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-0.5,0.0,-0.0,-2.0,-2.0,-1.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-0.19999999999999996,0.0,-0.0,-2.0,-2.0,-1.8,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.3999999999999999,0.0,0.0,2.0,2.0,1.6,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.7777777777777778,0.0,0.0,1.0,1.0,0.2222222222222222,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.6666666666666667,1.0,1.0,-1.0,-2.0,-1.6666666666666667,Gun_Control,Gun Control,30,35,2,More Radical
same,-1.1428571428571428,0.0,0.0,2.0,2.0,0.8571428571428571,Gun_Control,Gun Control,30,35,0,More Moderate
same,1.0,0.0,-0.0,-1.0,-1.0,-2.0,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.6666666666666667,0.0,0.0,2.0,2.0,1.3333333333333333,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.5,0.0,-0.0,-2.0,-2.0,-1.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.6000000000000001,0.0,0.0,2.0,2.0,1.4,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.19999999999999996,0.0,0.0,1.0,1.0,0.8,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.5111111111111111,-1.0,-1.0,2.0,1.0,1.488888888888889,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.2777777777777777,0.0,0.0,2.0,2.0,0.7222222222222222,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.2222222222222223,0.0,0.0,2.0,2.0,0.7777777777777778,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.75,0.0,0.0,1.0,1.0,0.25,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-0.30434782608695654,0.0,0.0,1.0,1.0,0.6956521739130435,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.1578947368421053,1.0,1.0,1.0,2.0,0.8421052631578947,Gun_Control,Gun Control,30,35,0,More Moderate
same,1.0,0.0,-0.0,-1.0,-1.0,-2.0,Gun_Control,Gun Control,30,35,2,More Radical
same,-1.2307692307692308,0.0,0.0,2.0,2.0,0.7692307692307693,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.7804878048780488,0.0,0.0,1.0,1.0,0.21951219512195122,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.17391304347826098,0.0,-0.0,-2.0,-2.0,-1.826086956521739,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.5625,-1.0,-1.0,-2.0,-1.0,-1.4375,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.4347826086956522,0.0,0.0,1.0,1.0,0.5652173913043478,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.4285714285714286,0.0,0.0,2.0,2.0,1.5714285714285714,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.5,0.0,-0.0,-2.0,-2.0,-1.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.7,0.0,0.0,1.0,1.0,0.3,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,0.0,1.0,1.0,1.0,2.0,1.0,Gun_Control,Gun Control,30,35,1,Same
same,0.0,0.0,0.0,1.0,1.0,1.0,Gun_Control,Gun Control,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-0.40909090909090917,0.0,-0.0,-2.0,-2.0,-1.5909090909090908,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.5,0.0,-0.0,-2.0,-2.0,-1.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.65,0.0,0.0,1.0,1.0,0.35,Gun_Control,Gun Control,30,35,0,More Moderate
diff,-0.6111111111111112,0.0,0.0,1.0,1.0,-0.3888888888888889,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.7,-1.0,-1.0,-1.0,0.0,-1.7,Gun_Control,Gun Control,30,35,2,More Radical
same,-1.12,0.0,0.0,2.0,2.0,0.88,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.9,0.0,-0.0,-1.0,-1.0,-0.1,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.040000000000000036,0.0,0.0,1.0,1.0,0.96,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.3103448275862069,0.0,0.0,2.0,2.0,0.6896551724137931,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,0.0,1.0,1.0,1.0,Gun_Control,Gun Control,30,35,1,Same
same,-0.75,-1.0,-1.0,2.0,1.0,1.25,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.8846153846153846,0.0,0.0,2.0,2.0,1.1153846153846154,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.5714285714285714,0.0,0.0,1.0,1.0,0.42857142857142855,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.3846153846153846,0.0,0.0,2.0,2.0,0.6153846153846154,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.05555555555555558,0.0,0.0,1.0,1.0,0.9444444444444444,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.9545454545454546,-1.0,-1.0,2.0,1.0,1.0454545454545454,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.44999999999999996,0.0,0.0,1.0,1.0,0.55,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.7058823529411764,0.0,-0.0,-1.0,-1.0,-1.7058823529411764,Gun_Control,Gun Control,30,35,2,More Radical
diff,-0.7,0.0,0.0,1.0,1.0,-0.3,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.7586206896551724,-1.0,-1.0,2.0,1.0,1.2413793103448276,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.0666666666666667,0.0,0.0,2.0,2.0,0.9333333333333333,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.72,0.0,0.0,2.0,2.0,1.28,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.76,0.0,0.0,1.0,1.0,1.76,Gun_Control,Gun Control,30,35,2,More Radical
same,-1.5,-1.0,-1.0,2.0,1.0,0.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.40740740740740744,0.0,0.0,2.0,2.0,1.5925925925925926,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,0.0,1.0,1.0,-1.0,-2.0,-1.0,Gun_Control,Gun Control,30,35,1,Same
same,0.06666666666666665,0.0,-0.0,-1.0,-1.0,-1.0666666666666667,Gun_Control,Gun Control,30,35,2,More Radical
same,0.5909090909090908,0.0,-0.0,-1.0,-1.0,-1.5909090909090908,Gun_Control,Gun Control,30,35,2,More Radical
diff,-0.8,0.0,0.0,1.0,1.0,-0.2,Gun_Control,Gun Control,30,35,0,More Moderate
diff,1.0,0.0,0.0,1.0,1.0,-2.0,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.4285714285714286,0.0,0.0,1.0,1.0,0.5714285714285714,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.3999999999999999,0.0,-0.0,-2.0,-2.0,-1.6,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.23529411764705888,1.0,1.0,-1.0,-2.0,-1.2352941176470589,Gun_Control,Gun Control,30,35,2,More Radical
same,0.6000000000000001,0.0,-0.0,-1.0,-1.0,-1.6,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.16666666666666663,0.0,0.0,1.0,1.0,0.8333333333333334,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.9375,-1.0,-1.0,2.0,1.0,1.0625,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.6333333333333333,0.0,0.0,2.0,2.0,1.3666666666666667,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.9411764705882353,-1.0,-1.0,2.0,1.0,1.0588235294117647,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.5,0.0,-0.0,-2.0,-2.0,-1.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.75,0.0,-0.0,-1.0,-1.0,-1.75,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.7894736842105263,0.0,0.0,1.0,1.0,0.21052631578947367,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.5,0.0,-0.0,-1.0,-1.0,-1.5,Gun_Control,Gun Control,30,35,2,More Radical
same,0.6666666666666667,1.0,1.0,1.0,2.0,1.6666666666666667,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.5555555555555556,0.0,-0.0,-2.0,-2.0,-1.4444444444444444,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.8,-1.0,-1.0,2.0,1.0,1.2,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.8999999999999999,0.0,0.0,1.0,1.0,1.9,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.25,0.0,-0.0,-2.0,-2.0,-1.75,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.56,0.0,0.0,1.0,1.0,1.56,Gun_Control,Gun Control,30,35,2,More Radical
same,-1.3,-1.0,-1.0,2.0,1.0,0.7,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.17500000000000004,0.0,-0.0,-2.0,-2.0,-1.825,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.33333333333333326,-1.0,-1.0,-2.0,-1.0,-1.6666666666666667,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.3500000000000001,0.0,-0.0,-2.0,-2.0,-1.65,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.8235294117647058,0.0,-0.0,-1.0,-1.0,-1.8235294117647058,Gun_Control,Gun Control,30,35,2,More Radical
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-1.0,-1.0,-1.0,2.0,1.0,1.0,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.24242424242424243,0.0,0.0,1.0,1.0,0.7575757575757576,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.0555555555555556,0.0,0.0,2.0,2.0,0.9444444444444444,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.3999999999999999,0.0,-0.0,-1.0,-1.0,-1.4,Gun_Control,Gun Control,30,35,2,More Radical
same,0.03333333333333344,0.0,0.0,1.0,1.0,1.0333333333333334,Gun_Control,Gun Control,30,35,2,More Radical
same,0.53125,0.0,0.0,1.0,1.0,1.53125,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.33333333333333326,0.0,-0.0,-2.0,-2.0,-1.6666666666666667,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.33333333333333326,-1.0,-1.0,2.0,1.0,1.6666666666666667,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-1.1944444444444444,0.0,0.0,2.0,2.0,0.8055555555555556,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.2666666666666666,0.0,0.0,1.0,1.0,1.2666666666666666,Gun_Control,Gun Control,30,35,2,More Radical
same,0.3076923076923077,1.0,1.0,1.0,2.0,1.3076923076923077,Gun_Control,Gun Control,30,35,2,More Radical
same,0.10000000000000009,0.0,-0.0,-1.0,-1.0,-1.1,Gun_Control,Gun Control,30,35,2,More Radical
same,0.3999999999999999,0.0,-0.0,-1.0,-1.0,-1.4,Gun_Control,Gun Control,30,35,2,More Radical
same,0.7142857142857142,0.0,-0.0,-1.0,-1.0,-1.7142857142857142,Gun_Control,Gun Control,30,35,2,More Radical
same,0.19999999999999996,0.0,0.0,1.0,1.0,1.2,Gun_Control,Gun Control,30,35,2,More Radical
diff,-0.8823529411764706,0.0,0.0,1.0,1.0,-0.11764705882352941,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.2857142857142858,0.0,-0.0,-2.0,-2.0,-1.7142857142857142,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-1.3333333333333335,0.0,0.0,2.0,2.0,0.6666666666666666,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.1600000000000001,0.0,0.0,2.0,2.0,0.84,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-1.0,-1.0,-1.0,2.0,1.0,1.0,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-0.24,0.0,0.0,1.0,1.0,0.76,Gun_Control,Gun Control,30,35,0,More Moderate
same,1.0,1.0,1.0,-1.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.5,0.0,-0.0,-2.0,-2.0,-1.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.33333333333333326,0.0,-0.0,-2.0,-2.0,-1.6666666666666667,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.75,0.0,-0.0,-1.0,-1.0,-1.75,Gun_Control,Gun Control,30,35,2,More Radical
same,0.6000000000000001,0.0,-0.0,-1.0,-1.0,-1.6,Gun_Control,Gun Control,30,35,2,More Radical
same,0.0,1.0,1.0,-1.0,-2.0,-1.0,Gun_Control,Gun Control,30,35,1,Same
same,-0.17647058823529416,0.0,0.0,1.0,1.0,0.8235294117647058,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.18181818181818188,0.0,0.0,1.0,1.0,1.1818181818181819,Gun_Control,Gun Control,30,35,2,More Radical
diff,-0.5909090909090908,0.0,0.0,1.0,1.0,-0.4090909090909091,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.3846153846153846,0.0,-0.0,-2.0,-2.0,-1.6153846153846154,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.33333333333333326,0.0,-0.0,-2.0,-2.0,-1.6666666666666667,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.5,0.0,-0.0,-2.0,-2.0,-1.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.41666666666666663,0.0,-0.0,-1.0,-1.0,-0.5833333333333334,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.44999999999999996,0.0,0.0,2.0,2.0,1.55,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.25,0.0,0.0,2.0,2.0,1.75,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.75,0.0,0.0,2.0,2.0,1.25,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.775,0.0,0.0,1.0,1.0,0.225,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.5333333333333334,0.0,0.0,1.0,1.0,1.5333333333333334,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.33333333333333326,0.0,-0.0,-2.0,-2.0,-1.6666666666666667,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.7241379310344828,0.0,0.0,1.0,1.0,0.27586206896551724,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.0,-1.0,-1.0,2.0,1.0,1.0,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-0.8,0.0,0.0,1.0,1.0,0.2,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.19999999999999996,0.0,-0.0,-2.0,-2.0,-1.8,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.5,0.0,-0.0,-2.0,-2.0,-1.5,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.380952380952381,0.0,0.0,2.0,2.0,0.6190476190476191,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.3181818181818181,0.0,-0.0,-2.0,-2.0,-1.6818181818181819,Gun_Control,Gun Control,30,35,0,More Moderate
same,-1.0,0.0,-0.0,-2.0,-2.0,-1.0,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.15999999999999992,0.0,-0.0,-1.0,-1.0,-1.16,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.5652173913043479,0.0,-0.0,-2.0,-2.0,-1.434782608695652,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.2857142857142858,0.0,-0.0,-2.0,-2.0,-1.7142857142857142,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.3999999999999999,0.0,-0.0,-2.0,-2.0,-1.6,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.41666666666666674,0.0,-0.0,-2.0,-2.0,-1.5833333333333333,Gun_Control,Gun Control,30,35,0,More Moderate
same,1.0,0.0,-0.0,-1.0,-1.0,-2.0,Gun_Control,Gun Control,30,35,2,More Radical
same,-0.6086956521739131,0.0,-0.0,-2.0,-2.0,-1.391304347826087,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-0.6,0.0,0.0,1.0,1.0,0.4,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.9090909090909091,0.0,0.0,1.0,1.0,0.09090909090909091,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-1.0,-1.0,-1.0,Gun_Control,Gun Control,30,35,1,Same
same,0.33333333333333326,0.0,-0.0,-1.0,-1.0,-1.3333333333333333,Gun_Control,Gun Control,30,35,2,More Radical
same,-1.2,0.0,0.0,2.0,2.0,0.8,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-0.8857142857142857,0.0,0.0,1.0,1.0,0.11428571428571428,Gun_Control,Gun Control,30,35,0,More Moderate
same,-0.9487179487179487,0.0,0.0,2.0,2.0,1.0512820512820513,Gun_Control,Gun Control,30,35,0,More Moderate
same,0.56,0.0,0.0,1.0,1.0,1.56,Gun_Control,Gun Control,30,35,2,More Radical
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,0.0,0.0,-0.0,-2.0,-2.0,-2.0,Gun_Control,Gun Control,30,35,1,Same
same,-1.25,-1.0,-1.0,2.0,1.0,0.75,Gun_Control,Gun Control,30,35,0,More Moderate
